Datetime,Tweet_Id,Text,Username,Reply_to,Hashtags,original
2023-04-12 21:00:59+00:00,1646257124622598144,"@antitodo101 Hola, está prevista su salida en breves momentos desde Aeropuerto T4, un saludo.",CercaniasMadrid,1646256573801455618,,"@CercaniasMadridhola, ¿el tren con salida a las 23:05 de Valdebebas dirección Atocha va a efectuar su salida puntual o hay retraso? Gracias"
2023-04-12 20:42:58+00:00,1646252593960591360,"@esperandoarayan Hola, en estos momentos hay un tren a punto de salir desde Nuevos Ministerios, un saludo.",CercaniasMadrid,1646251607661727745,,"¿Buscas un espacio para tu proyecto cinematográfico? 🎬 📸 
Las estaciones y trenes de Cercanías son localizaciones idóneas. 

Catálogo online 👉bit.ly/3wHulsSContacta con nosotros y… ¡Acción! 🎬"
2023-04-12 20:33:21+00:00,1646250171863269377,"@Oscar_Suarez_C Hola, tienes un tren a punto de salir desde la estación, un saludo.",CercaniasMadrid,1646247286266003461,,"@CercaniasMadridBuenas noches. A qué hora sale de Villalba el próximo tren C10 destino P. Pío? El de las 22:15 ni ha aparecido ni está anunciado y como siempre, sin dar ninguna información."
2023-04-12 19:59:49+00:00,1646241734345588736,"@Leticia_Sav Hola Leticia, es debido a que en ese tramo ahora mismo está con mucha circulación ferroviaria, en breve se retomará la marcha, un saludo.",CercaniasMadrid,1646241070819442692,,"@CercaniasMadridhola, que le pasa al tren  que está parado en la estación de Pinto dirección Aranjuez? Llevamos casi 10 minutos parados"
2023-04-12 19:56:21+00:00,1646240860911161345,"@BatpepeBatpepe1 Hola, en estos momentos se está circulando de forma habitual, aunque algunos trenes están circulando con demoras, un saludo.",CercaniasMadrid,1646240433238835203,,"@CercaniasMadridse ha solucionado la avería en la C3 entre ciempozuelos y aranjuez?
Hay demoras?
Gracias"
2023-04-12 19:17:13+00:00,1646231011426959362,"@hnuria48 Hola, tienes el próximo tren en 9' un saludo.",CercaniasMadrid,1646230167394582538,,
2023-04-12 18:44:20+00:00,1646222738506362882,"¿Buscas un espacio para tu proyecto cinematográfico? 🎬 📸 
Las estaciones y trenes de Cercanías son localizaciones idóneas. 

Catálogo online 👉 https://t.co/kGZyr9eqCm
Contacta con nosotros y… ¡Acción! 🎬 https://t.co/O6gjQJivQj",CercaniasMadrid,None,,
2023-04-12 18:44:20+00:00,1646222738506362882,"¿Buscas un espacio para tu proyecto cinematográfico? 🎬 📸 
Las estaciones y trenes de Cercanías son localizaciones idóneas. 

Catálogo online 👉 https://t.co/kGZyr9eqCm
Contacta con nosotros y… ¡Acción! 🎬 https://t.co/O6gjQJivQj",CercaniasMadrid,None,,
2023-04-12 18:44:20+00:00,1646222738506362882,"¿Buscas un espacio para tu proyecto cinematográfico? 🎬 📸 
Las estaciones y trenes de Cercanías son localizaciones idóneas. 

Catálogo online 👉 https://t.co/kGZyr9eqCm
Contacta con nosotros y… ¡Acción! 🎬 https://t.co/O6gjQJivQj",CercaniasMadrid,None,,
2023-04-12 18:44:20+00:00,1646222738506362882,"¿Buscas un espacio para tu proyecto cinematográfico? 🎬 📸 
Las estaciones y trenes de Cercanías son localizaciones idóneas. 

Catálogo online 👉 https://t.co/kGZyr9eqCm
Contacta con nosotros y… ¡Acción! 🎬 https://t.co/O6gjQJivQj",CercaniasMadrid,None,,
2023-04-12 18:13:31+00:00,1646214980553826310,"@wanderfooders Hola, está previsto que circule con demora acumulada de 10' aproximadamente, un saludo.",CercaniasMadrid,1646213871500132360,,@CercaniasMadridcuándo va a pasar por fuente de la mora el civis hacia Alcalá de las 19:57?
2023-04-12 18:13:01+00:00,1646214854963806209,"@jmperez_josss Hola, sí está prevista su salida con demora acumulada en 10' aproximadamente, un saludo.",CercaniasMadrid,1646213783847665664,,"@CercaniasMadrid, hay algún problema con el civis a Guadalajara? Sale anunciado en chamartin a las 19:52 pero no hay noticias del tren…"
2023-04-12 18:03:46+00:00,1646212528119201843,"@Jossevergara_ Hola, el tren llegará en 5'. Un saludo.",CercaniasMadrid,1646211617896448000,,@CercaniasMadridcuando pasa el tren por Santa Eugenia dirección Chamartín?
2023-04-12 17:22:38+00:00,1646202177180909634,"@NineViscardi Hola, comprobamos que el tren está próximo a efectuar su entrada en Príncipe Pío. Un saludo y disculpa la espera.",CercaniasMadrid,1646201520537452562,,"Puedes informarte sobre el estado de la circulación de los trenes de Cercanías a través de nuestro sistema de avisos personalizados.
Suscríbete en 👉@cercaniasavisos.

Muchas gracias por la fotografía,@lidiamreyes114."
2023-04-12 17:12:12+00:00,1646199550602887180,"@KathrynHart17 Hola, comprobamos que el tren efectuó su paso por la estación en el momento en que nos escribiste. Un saludo.",CercaniasMadrid,1646192215755046930,,@CercaniasMadridcuando pasa el C3 a Escorial desde Chamartin?
2023-04-12 16:39:50+00:00,1646191404509544456,@AntonioFalangi El tren llegará en 5'. Un saludo y disculpa la espera.,CercaniasMadrid,1646190619285504013,,@CercaniasMadrid#madc3Hola! ¿A qué hora pasa el próximo por Ciempozuelos dirección Atocha? No hay información en paneles ni nadie en taquilla. Gracias
2023-04-12 16:27:18+00:00,1646188252011937797,"@ElenaGarcia142 Hola, está a punto de efectuar salida, un saludo.",CercaniasMadrid,1646187714725703680,,@CercaniasMadridcuando sale el próximo tren de Aranjuez dirección Atocha?
2023-04-12 16:15:11+00:00,1646185200181821442,"@sandracx_ Hola Sandra, hay un tren entrando en la estación, un saludo.",CercaniasMadrid,1646184664665665538,,@CercaniasMadridllevamos 20 minutos sin ningún tren en el aeropuerto y tampoco hay información del tiempo de espera
2023-04-12 16:13:26+00:00,1646184762829156355,"@alicia1404811 Hola en breve tienes previsto efectuar salida el próximo tren , un saludo.",CercaniasMadrid,1646183223880298496,,@CercaniasMadridcuando sale el próximo tren de Aranjuez a atocha?
2023-04-12 16:13:24+00:00,1646184752271982594,@AntonioFalangi El tren está próximo a efectuar su entrada en Aranjuez. Un saludo.,CercaniasMadrid,1646184203749318656,,@CercaniasMadrid#madc3Hola! ¿A qué hora pasa el próximo por Ciempozuelos dirección Atocha? No hay información en paneles ni nadie en taquilla. Gracias
2023-04-12 16:12:10+00:00,1646184444053553161,"@Endesico99 Hola, el tren trae demora acumulada y en 10' aproximadamente estará saliendo desde Chamartín, un saludo.",CercaniasMadrid,1646183204267741184,,@CercaniasMadridBuenas tardes ¿A que hora va a pasar el tren destino Guadalajara por Recoletos? El del las 18:16 no viene anunciando en la aplicación de Adif. Muchas gracias
