Datetime,Tweet_Id,Text,Username,Reply_to,Hashtags,original
2023-03-10 21:03:59+00:00,1634299079609008134,"@wanderfooders No hay otro antes, el siguiente a Guadalajara circula con demora y llega a Alcalá 5' después, un saludo.",CercaniasMadrid,1634298458168336387,,@CercaniasMadridpróximo tren de Alcalá a Guadalajara? El de las 21:57 no aparece y ninguno anunciado
2023-03-10 21:00:41+00:00,1634298252282544131,"@wanderfooders Hola, tienes el Civis que para en Alcalá a las 22:14h aproximadamente, un saludo.",CercaniasMadrid,1634297613515124736,,@CercaniasMadridpróximo tren de Alcalá a Guadalajara? El de las 21:57 no aparece y ninguno anunciado
2023-03-10 20:10:43+00:00,1634285678337957888,"@cris__vicious De nada, que tengas un buen fin de semana.",CercaniasMadrid,1634285111746220051,,"Hola, sí hay algunos trenes con demoras en la C5, la C4 circula sin incidencias, un saludo."
2023-03-10 20:08:01+00:00,1634284997543710726,"@cris__vicious Hola de nuevo tienes trenes a las 21:10h, otro a las 21:12h y el siguiente a las 21:28h, un saludo.",CercaniasMadrid,1634284144015429641,,"Hola, sí hay algunos trenes con demoras en la C5, la C4 circula sin incidencias, un saludo."
2023-03-10 20:03:32+00:00,1634283867002503168,"@cris__vicious Hola, sí hay algunos trenes con demoras en la C5, la C4 circula sin incidencias, un saludo.",CercaniasMadrid,1634282316112580611,,
2023-03-10 19:33:56+00:00,1634276420460347393,"@flynewsmagazine Hola, comprobamos que el tren acaba de efectuar su entrada en la estación. Un saludo.",CercaniasMadrid,1634274966865694747,,"#MadC5Debido a una avería de instalaciones a la entrada de Atocha, se están produciendo demoras y retenciones en la circulación de los trenes, en ambos sentidos, a su paso por dicha estación."
2023-03-10 19:24:49+00:00,1634274125991559168,"@d_dzhalaliev Hola, el tren está próximo a efectuar su entrada en la estación. Un saludo.",CercaniasMadrid,1634273155236724737,,cuando viene el siguiente tren torrejon-guadslajara?@CercaniasMadrid
2023-03-10 19:11:30+00:00,1634270772746244107,"@Crazy_Murck Hola, puedes consultar horarios actualizados en el siguiente enlace: https://t.co/QWmkt46JSl
Un saludo.",CercaniasMadrid,1634268666857504771,,"@CercaniasMadridhola, muy buenas tardes, me gustaría saber a que hora pasa el primer tren de la mañana de las siguientes direcciones,  primero, desde vicalvaro hasta a atocha?, y  de puente alcocer hasta atocha? Gracias de antemano."
2023-03-10 19:10:53+00:00,1634270618680950785,"@VinuesaDaniel Gracias por las imágenes Daniel. Las guardamos en nuestros archivo.
¡Buena tarde!",CercaniasMadrid,1634268518035214353,,"Buenos días.
Suscríbete a nuestro sistema de avisos personalizados y recibe información en tiempo real 🕖 sobre el estado de la circulación de los trenes de Cercanías.
👉bit.ly/2FFBRuR#Felizfindesemana(Fotografía de@blancotranvia.   ¡Muchas gracias!)"
2023-03-10 19:01:59+00:00,1634268377429450752,"@lago_morfo Hola, el tren con destino Guadalajara está próximo a efectuar su entrada en la estación. Un saludo.",CercaniasMadrid,1634267645863251988,,"@CercaniasMadridHola, ¿un tren desde Atocha destino Alcalá de Henares o Guadalajara está previsto para algún momento? Gracias"
2023-03-10 18:53:19+00:00,1634266199793061906,"@Privateluxury00 Hola, el tren está próximo a efectuar su salida de vía 6. Un saludo.",CercaniasMadrid,1634265090177355803,,@CercaniasMadriddonde está el tren de atocha a Aranjuez?
