Datetime,Tweet_Id,Text,Username,Reply_to,Hashtags,original
2023-05-26 20:53:02+00:00,1662200192337051651,"@_annddreeiita_ Hola, en 1' tienes el próximo tren, un saludo.",CercaniasMadrid,1662199805341319168,,
2023-05-26 20:39:36+00:00,1662196812025847811,"@ferdel67 Hola Fernanda, ya lo han notificado al centro de Control, ya se encargan ellos, gracias por escribirnos, un saludo.",CercaniasMadrid,1662196367723225101,,@CercaniasMadridcómo podemos ayudar?
2023-05-26 20:33:05+00:00,1662195169561542656,"@gronchetti Hola, inmediatamente después sobre las 22:39h tienes el tren con destino Villalba, un saludo.",CercaniasMadrid,1662193803065802753,,@CercaniasMadridhola estoy en Mendez Alvaro y anuncian en pantalla tren solamente para Principe Pio. No sigue hasta Villalba????
2023-05-26 18:49:14+00:00,1662169038246510599,"@Lukas_3139 Gracias avisamos al personal responsable, un saludo y gracias por escribirnos.",CercaniasMadrid,1662168746725605401,,@CercaniasMadridMadrid 446. 300M saliendo Atocha coche 1 mochila en tercera puerta negra destino Fuenlabrada
2023-05-26 18:46:46+00:00,1662168417149890560,"@Lukas_3139 Hola Lukas, ¿nos puedes decir por cual estación estáis parando ahora? y te refieres al coche de cabeza? Un saludo.",CercaniasMadrid,1662167481551650816,,@CercaniasMadridMadrid 446. 300M saliendo Atocha coche 1 mochila en tercera puerta negra destino Fuenlabrada
2023-05-26 18:27:22+00:00,1662163535256866816,"@sergiolozano_99 Hola, en 3' tienes el tren, un saludo.",CercaniasMadrid,1662162825970581532,,Proximo tren que vaya de Leganés a Móstoles ? Que solo bajan trenes a Fuenlabrada/Humanes@CercaniasMadrid
2023-05-26 18:23:43+00:00,1662162616800641031,"@sergiolozano_99 Hola, tienes un tren a punto de efectuar salida desde Fuenlabrada, un saludo.",CercaniasMadrid,1662161712785551362,,Proximo tren que vaya de Leganés a Móstoles ? Que solo bajan trenes a Fuenlabrada/Humanes@CercaniasMadrid
2023-05-26 18:14:58+00:00,1662160412886827022,"@JdpoPino Hola, es debido al tren posterior que está muy próximo y es necesario ralentizar la marcha y hacer paradas técnicas, en breve se retomará la marcha, un saludo.",CercaniasMadrid,1662158560996761600,,@CercaniasMadridpor qué vamos a trompicones dirección Fuenlabrada y estamos parados entre parque Polvoranca y la serna
2023-05-26 18:05:05+00:00,1662157925765218328,"@carmen26306189 Hola, está previsto que efectúe salida desde la vía 10B, un saludo.",CercaniasMadrid,1662157704452866048,,"@CercaniasMadridel civis Guadalajara-siguenza de las 19,52 a que hora va a salir?"
2023-05-26 18:01:34+00:00,1662157040645447680,"@carmen26306189 Buenas tardes, está en estos momentos entrando en la estación de Chamartín, un saludo.",CercaniasMadrid,1662156223729344513,,"@CercaniasMadridel civis Guadalajara-siguenza de las 19,52 a que hora va a salir?"
2023-05-26 17:40:49+00:00,1662151820083449858,"@xavi_2901 Hola, comprobamos que el tren ha efectuado su paso por la estación con unos minutos de demora debido a que los ha acumulado en su trayecto anterior. Un saludo y disculpa la espera.",CercaniasMadrid,1662147189341143059,,"@CercaniasMadridBuenas, el C10 dirección Villalba desde Delicias ¿Cuándo pasará?
A las 19:23 parece que no"
2023-05-26 17:12:20+00:00,1662144650088529936,"@infisnsd Hola, el tren está próximo a efectuar su salida de vía 6. Un saludo y buena tarde.",CercaniasMadrid,1662143028176338968,,"Hola, ¿a qué hora sale el tren destino Aranjuez de Atocha? Muchas gracias.@CercaniasMadrid"
2023-05-26 16:58:45+00:00,1662141231235842055,"@sinatcristianas Hola, el tren llegará en menos de 5'. Un saludo.",CercaniasMadrid,1662140540442361881,,@CercaniasMadriden cuanto pasa por atocha un tren a Guadalajara
2023-05-26 16:39:33+00:00,1662136398776860672,"@jhermidav Hola, el tren está próximo a efectuar su salida de vía 9. Un saludo.",CercaniasMadrid,1662136023453777922,,@CercaniasMadridCuando sale el próximo tren desde Chamartín a Colmenar? Ya son las 1839 y nada
2023-05-26 16:19:02+00:00,1662131238491004935,"@Bln_cc85 Hola, tienes el próximo tren en 10' aproximadamente, un saludo.",CercaniasMadrid,1662130756527833088,,
2023-05-26 16:16:03+00:00,1662130488067215360,"@ShaouyuOtaku Buenas tardes, si quieres poner una reclamación lo puedes hacer a través del siguiente enlace:

https://t.co/AQme2Xcvu5

Un saludo.",CercaniasMadrid,1662123093643472897,,"La señora que ""atiende"" en Renfe Polideportivo Aluche-Maestra Justa Freire es una persona desagradable, borde e irrespetuosa y que se niega a hacerte el abono recurrente en tarjeta de plástico no quiso escuchar ni atender a razones, a la defensiva, cortando y dando voces@Renfe"
2023-05-26 15:24:10+00:00,1662117430347300864,"@Carolin26297742 Hola, en 4' aproximadamente, tienes el próximo tren , un saludo.",CercaniasMadrid,1662116624650977282,,"@CercaniasMadridEstoy que n Atocha esperando el tren de Parla, no pone nada en los indicadores de los minutos que falta, por favor pueden decirme algo"
2023-05-26 15:20:29+00:00,1662116501439102976,"@Carolin26297742 Hola, el próximo tren está a punto de efectuar salida desde Nuevos Ministerios, un saludo.",CercaniasMadrid,1662116093777833987,,"@CercaniasMadridestoy en Atocha, próximo tren para Parla ?? No pone nada en los
Indicadores, en la App pone que pasa a las 17:32"
2023-05-26 14:25:52+00:00,1662102757749268480,"@oiram427 Hola, el tren llegará en 15' aproximadamente. Un saludo y disculpa la espera.",CercaniasMadrid,1662102333214412804,,"¿Tienes más de 6️⃣0️⃣ años? ¿Conoces la Tarjeta Dorada 💳? Tienes un 40% de descuento para tus viajes sencillos o de ida y vuelta. 
Mas info ➡️bit.ly/3McJ5sWTe contamos más detalles en el Blog sobre cómo viajar en Cercanías con este descuento:bit.ly/3Mc80Nk"
2023-05-26 14:19:38+00:00,1662101188446240770,"@rebeca202185940 Buenas tardes, comprobamos que dicho tren ha efectuado una parada técnica debido a necesidades de la circulación, reanudará su marcha en unos instantes. Un saludo y disculpa la espera.",CercaniasMadrid,1662100568897208320,,@CercaniasMadridcuánta demora hay en la c4? Llevamos bastante tiempo entre sol y Atocha. Le pasa algo al tren?? No entiendo que se quede parado de la nada y después al llegar a estación de Atocha no arranque
2023-05-26 14:15:43+00:00,1662100202000461824,"@MicrocomredJ Hola Javier, acaba de efectuar su entrada en vía 10. Disculpa la espera.",CercaniasMadrid,1662099264397295619,,@CercaniasMadriddonde esta el civis de Guadalajara de las 16:08? Son y 10!!!!!!!!
2023-05-26 14:14:57+00:00,1662100009666457602,@laaauuu38 Acaba de efectuar paso un tren por vía 3.,CercaniasMadrid,1662099188505616385,,"Hola Lau, ¿en qué estación te encuentras?"
2023-05-26 14:11:16+00:00,1662099083299897345,"@laaauuu38 Hola Lau, ¿en qué estación te encuentras?",CercaniasMadrid,1662098750746009601,,
2023-05-26 14:09:18+00:00,1662098586631282690,"@madmen_3 Hola Pepe, se debe a la regulación de la circulación por la acumulación de trenes a la entrada de Atocha. Disculpa las molestias.",CercaniasMadrid,1662098133281636352,,"@CercaniasMadridtren con destino Alcalá llevamos varios minutos parados en el túnel justo antes de atocha, que pasa?"
2023-05-26 14:09:06+00:00,1662098538665312257,"¿Tienes más de 6️⃣0️⃣ años? ¿Conoces la Tarjeta Dorada 💳? Tienes un 40% de descuento para tus viajes sencillos o de ida y vuelta. 
Mas info ➡️ https://t.co/k57YAs7n8K

Te contamos más detalles en el Blog sobre cómo viajar en Cercanías con este descuento: https://t.co/XScqOXN8xu https://t.co/Dx7rfYraPg",CercaniasMadrid,None,,
