Datetime,Tweet_Id,Text,Username,Reply_to,Hashtags,original
2023-05-24 20:15:49+00:00,1661466049324240896,"@soniasanzc Buenas noches, está circulando ahora mismo por Nuevos Ministerios, un saludo.",CercaniasMadrid,1661465235251687424,,@CercaniasMadrid¿tren con destino Guadalajara con paso por Vicálvaro a las 22:37 circula a su hora y sin incidencias?
2023-05-24 19:35:15+00:00,1661455842120531971,"@JFK_Fotografia Hola Josue, puedes dejarla a nuestros compañeros de taquillas al día siguiente, ya que a estas horas excepto las estaciones como Atocha o Nuevos Ministerios, el personal ha terminado su jornada laboral, un saludo.",CercaniasMadrid,1661454761118384129,,"🔔 Hoy finaliza el plazo para participar en la XVII edición del Certamen de Relatos Breves 'El tren y el viaje'. 

Escoge 9️⃣9️⃣ palabras y envíanos tu historia hasta las 23:59 horas. 
¡Suerte! 🍀 

Toda la info ➡️bit.ly/43Q32fq"
2023-05-24 18:49:07+00:00,1661444230261211137,"@MiriamZR4 Hola, el tren llegará en 10' aproximadamente. Un saludo y disculpa la espera.",CercaniasMadrid,1661443459071500288,,@CercaniasMadrida qué hora va a salir el tren de las 20:46 de Villalba en dirección Pirámides?
2023-05-24 17:27:45+00:00,1661423756256870441,"@infisnsd Hola, el tren reanudará su marcha en unos instantes. Un saludo y disculpa la espera.",CercaniasMadrid,1661423474240258056,,"Hola de nuevo, ¿el tren destino Aranjuez cuándo va a salir de Atocha? Anunciáis 19.21 h, pero seguimos parados. Gracias.@CercaniasMadrid"
2023-05-24 17:08:26+00:00,1661418893183705088,"@infisnsd Hola, el tren está próximo a efectuar su salida de vía 8. Un saludo.",CercaniasMadrid,1661416969608757253,,"Hola, ¿próximo tren a Atocha desde Nuevos Ministerios? Gracias.@CercaniasMadrid"
2023-05-24 16:39:24+00:00,1661411587272392704,"@Sandri_583 Hola, el trayecto sería Villaverde Alto-Nuevos Ministerios en C4, y allí hacer trasbordo en tren de líneas C1, C2, C7, C8 o C10 para el trayecto Nuevos Ministerios-Chamartín, una vez allí, otro trasbordo a un tren de la C4 para terminar el trayecto Chamartín-Cantoblanco. Saludos.",CercaniasMadrid,1661408238049345537,,@CercaniasMadridPara ir desde Villaverde Alto a Cantoblanco ¿el tren es directo o dónde tengo que hacer transbordo? Gracias
2023-05-24 16:37:11+00:00,1661411026959581184,@Madrid_7896 En 3' aproximadamente. Un saludo.,CercaniasMadrid,1661407689228820480,,"@Madrid_7896Tienes una nueva notificación del servicio (C-1, C-10)"
2023-05-24 16:36:19+00:00,1661410809912651777,"@Karol5285937284 Hola, el tren llegará en 6' aproximadamente. Un saludo.",CercaniasMadrid,1661408891513577472,,@CercaniasMadridllevo 10 minutos esperando en villaverde alto por el tren de sol. ¿Cuánto falta para que pase?#madc4
2023-05-24 16:24:30+00:00,1661407837887528962,"@Madrid_7896 Hola, el tren llegará en 10' aproximadamente. Un saludo y disculpa la espera.",CercaniasMadrid,1661406646151643139,,"@CercaniasMadridA qué hora va a pasar el próximo tren a Fuente de La Mora, por Méndez Álvaro? Tenía que haber pasado a 18:16"
2023-05-24 16:11:34+00:00,1661404582419865602,"@lauritapg93 Hola, tienes el próximo tren destino Guadalajara en 3' aproximadamente, un saludo.",CercaniasMadrid,1661403923981246467,,@CercaniasMadridpróximo tren por nuevos ministerios dirección Santa Eugenia? Gracias
2023-05-24 15:56:58+00:00,1661400909044219906,@AlixD40 El tren está próximo a efectuar su salida de la estación. Un saludo.,CercaniasMadrid,1661397633078788097,,@CercaniasMadridcivis 17.39 de Chamartín a Guada? Va a circular o lo van anular?
2023-05-24 15:52:39+00:00,1661399820253134853,@jhermidav El tren está próximo a efectuar su salida de la estación. Un saludo.,CercaniasMadrid,1661397145440616450,,@CercaniasMadridcuando sale el próximo tren a Colmenar desde Chamartín?
2023-05-24 15:41:05+00:00,1661396910555516929,"@jhermidav Hola Jaime, en 15' aproximadamente. Un saludo.",CercaniasMadrid,1661396390554091523,,@CercaniasMadridcuando sale el próximo tren a Colmenar desde Chamartín?
2023-05-24 15:38:47+00:00,1661396330596409345,"@Strongnow Hola Ángela, avisamos al personal responsable, mientras si puedes, intenta cambiarte de coche, pues tienen la climatización individualizada, un saludo.",CercaniasMadrid,1661395766059909122,,"@CercaniasMadridaire acondicionado en el tren destino Fuenlabrada/Humanes que está llegando a Méndez Álvaro, por el amor de dios"
2023-05-24 14:21:48+00:00,1661376958779777024,"@DanielM45709718 Hola Daniel, hemos comprobado que el tren efectuará entrada en la estación a las 16:44h. Un saludo y sentimos la espera.",CercaniasMadrid,1661375982266208261,,@CercaniasMadrida que hora viene el tren destino el escorial por la estación de villalba ? Estoy esperando el de 16 y 15 y no aparece
2023-05-24 14:19:34+00:00,1661376395757469700,"@DianiBotia Hola Diana, hemos comprobado que el tren efectuará entrada en la estación en 5' aproximadamente. Un saludo.",CercaniasMadrid,1661373937459109897,,"@CercaniasMadridBuenas tardes, a que hora pasará tren destino Alcalá de Henares por Atocha?, hoy también hasta las 16:24?. Gracias"
2023-05-24 14:18:43+00:00,1661376183622066176,"@GvMiguelaaron Hola, hemos comprobado que el ya ha reanudado la marcha. Sentimos la espera. Un saludo.",CercaniasMadrid,1661373843313680385,,@CercaniasMadridcuando va a reanudar la marcha el tren estacionado en santa Eugenia dirección Alcalá??!
2023-05-24 14:18:08+00:00,1661376037563822085,"@Nevrew_ Hola, avisamos al personal responsable, mientras si puedes, intenta cambiar de coche, pues tienen la climatización individualizada, un saludo.",CercaniasMadrid,1661373387606720520,,
2023-05-24 14:11:32+00:00,1661374373289160704,"@MadamaBrutafly Hola, es debido a una incidencia en un tren. En breve, se reanudará la marcha. Sentimos la espera. Un saludo.",CercaniasMadrid,1661372073392984065,,"@CercaniasMadridqué pasa con la C7 en las Rozas dirección Pitis-Mirasierra? Pasaba hace 20 minutos y no ha pasado. Debería de pasar por horario ahora y tampoco va a pasar

??"
2023-05-24 13:57:15+00:00,1661370780813254657,"@mamen_mg84 Hola Mamen, el tren efectuará entrada en la estación en 11' aproximadamente. Un saludo y sentimos la espera.",CercaniasMadrid,1661368280550965249,,@CercaniasMadridBuenas tardes. Hay incidencia con los trenes que van a El Escorial? Tengo que llegar a Torrelodones desde Chamartin
2023-05-24 13:44:46+00:00,1661367639719944192,"@adriana_sanchz7 Hola Adriana, el tren efectuará entrada en la estación en 3' aproximadamente. Sentimos la espera. Un saludo.",CercaniasMadrid,1661364629883305987,,cuando viene un tren hacia pirámides desde atocha??@CercaniasMadridllevo aquí desde y 10 y no ha pasado ninguno xd
2023-05-24 13:33:58+00:00,1661364919890063361,@JUANSUA40031371 En estos momentos está previsto que dicho tren preste servicio. Un saludo y disculpa las molestias.,CercaniasMadrid,1661363861335814147,,@CercaniasMadridSe ha suprimido el CIVIS a Guadalajara de las 15.10 sin avisar . Saldrá el de las 16.08?
2023-05-24 13:32:07+00:00,1661364454993395721,"@Nevrew_ Hola, de acuerdo, pasamos aviso al personal correspondiente. Un saludo y buena tarde.",CercaniasMadrid,1661363868835233799,,
2023-05-24 13:29:01+00:00,1661363677126066181,"@elenycc Hola, el tren llegará en menos de 8'. Un saludo.",CercaniasMadrid,1661362965075877889,,@CercaniasMadridpróximo tren desde asamblea a atocha?
2023-05-24 13:20:41+00:00,1661361576903884803,"@AnaTSVG Hola Ana, hemos comprobado que el tren efectuará entrada en la estación a las 15:56h aproximadamente, debido a que acumula demora del tren anterior. Sentimos la espera. Un saludo.",CercaniasMadrid,1661360322223939586,,@CercaniasMadridpor favor para llegar a Villalba desde Atocha lo antes posible que tren llegará antes????
2023-05-24 13:10:53+00:00,1661359113958219779,"@antitodo101 Hola, el tren efectuará entrada en la estación en 2' aproximadamente. Un saludo.",CercaniasMadrid,1661358513770119170,,"@CercaniasMadridinsisto tren de Valdebebas dirección Atocha a que hora pasa? Porque siempre es lo mismo, dia tras dia y nada mejora"
2023-05-24 13:09:52+00:00,1661358857707290632,"@antitodo101 Hola, el tren efectuará entrada en la estación en 3' aproximadamente. Un saludo.",CercaniasMadrid,1661357814097297408,,"@CercaniasMadridel próximo tren de Valdebebas a Atocha que anunciais que viene ya, a las 15:05 , ¿cuando va a venir?  Porque igual es fantasma y ha venido"
2023-05-24 13:05:35+00:00,1661357776495337472,"@ASCENSINRUIZ5 Hola, los trenes vuelven a circular en ambos sentidos. Sentimos las molestias. Un saludo.",CercaniasMadrid,1661355726030139392,,@CercaniasMadridse ha restablecido ya el tráfico entre azuqueca y guadalajara ??? Han puesto trasporte alternativo ?
2023-05-24 13:04:02+00:00,1661357389369466882,"@Malicia1984 Hola Alicia, el tren efectuará entrada en la estación en 6' aproximadamente. Un saludo.",CercaniasMadrid,1661354655278931969,,
2023-05-24 12:48:54+00:00,1661353581067288576,"@ChristianoVK_ Hola, puedes consultar horarios y frecuencias de paso de todos nuestros trenes en el siguiente enlace:
https://t.co/QWmkt46JSl
Un saludo.",CercaniasMadrid,1661352371413303302,,"Puedes informarte sobre el estado de la circulación de los trenes de Cercanías a través de nuestro sistema de avisos personalizados.
Suscríbete en 👉@cercaniasavisos.

(Muchas gracias por la fotografía,@danigm_1999)"
2023-05-24 12:38:11+00:00,1661350881067950081,"@MiriamZR4 Hola, en 6' aproximadamente. Un saludo.",CercaniasMadrid,1661347714720841733,,@CercaniasMadrida qué hora va a pasar hoy el tren a Villalba por Pirámides?
2023-05-24 12:36:18+00:00,1661350407099088897,"@Mansisantos Hola, sí, en estos momentos está previsto que dicho tren preste servicio. Un saludo.",CercaniasMadrid,1661349955733159936,,@CercaniasMadridHola. El civis a las 14.38h entre Chamartín y Guadalajara tiene previsto salir? Gracias
2023-05-24 12:32:03+00:00,1661349338386165760,@MaikaCastro1 El tren está próximo a efectuar su salida de la estación. Un saludo.,CercaniasMadrid,1661346605960769539,,"@CercaniasMadridBuenos días. Por favor, a qué hora sale de La Garena el próximo tren destino Madrid? Muchas gracias. Un saludo."
2023-05-24 12:28:07+00:00,1661348349386055681,"@cati1713 Hola, sí, en estos momentos está previsto que dicho tren preste servicio. Un saludo.",CercaniasMadrid,1661347945977896960,,@CercaniasMadridbuenas tardes. Va a circular hoy el tren civis de las 14:44 fuente de la mora Guadalajara???
2023-05-24 12:27:35+00:00,1661348216699330560,"@Inayaasancheez Hola, se ha restablecido el servicio entre las estaciones de Azuqueca y Guadalajara, en ambos sentidos. Los trenes recuperan su frecuencia de paso establecida de manera progresiva en ambos sentidos, en toda la línea. Un saludo y buena tarde.",CercaniasMadrid,1661342006432395270,,"@CercaniasMadridestoy en Atocha y dice que el próximo tren sólo llega hasta Coslada. ¿Va a ser así con todos o los siguientes ya llegarán hasta Alcalá? Por megafonía dicen que la incidencia es entre Azuqueca y Guadalajara, no entiendo por qué no llegan hasta Alcalá"
2023-05-24 12:27:24+00:00,1661348168007659520,"@DiatheDiana Hola, se ha restablecido el servicio entre las estaciones de Azuqueca y Guadalajara, en ambos sentidos. Los trenes recuperan su frecuencia de paso establecida de manera progresiva en ambos sentidos, en toda la línea. Un saludo y buena tarde.",CercaniasMadrid,1661344743190667265,,@CercaniasMadridsi elimináis los trenes saliendo de Guadalajara al menos podríais ofrecer un transporte alternativo hasta azuqueca. Llevo más de dos horas esperando a que salga un tren desde Guadalajara y no habéis ofrecido ningún tipo de solución
2023-05-24 12:26:31+00:00,1661347947206914049,"@SaidBarBag Hola, se ha restablecido el servicio entre las estaciones de Azuqueca y Guadalajara, en ambos sentidos. Los trenes recuperan su frecuencia de paso establecida de manera progresiva en ambos sentidos, en toda la línea. Un saludo y buena tarde.",CercaniasMadrid,1661345712624336897,,
2023-05-24 12:26:13+00:00,1661347873055821825,"@julitop8 Hola, se ha restablecido el servicio entre las estaciones de Azuqueca y Guadalajara, en ambos sentidos. Los trenes recuperan su frecuencia de paso establecida de manera progresiva en ambos sentidos, en toda la línea. Un saludo y buena tarde.",CercaniasMadrid,1661347382301171725,,"@CercaniasMadrid, estoy montado en el Civis a Guadalajara desde Chamartín de las 13:47 que ha salido a las 14:11. Cambió el cartel de llegada de Azuqueca a Guadalajara. ¿Se ha solucionado la incidencia? En caso negativo, ¿ponéis autobuses en Azuqueca para Guadalajara? Gracias."
