Datetime,Tweet_Id,Text,Username,Reply_to,Hashtags,original
2023-03-09 22:46:01+00:00,1633962369947955200,"@mellamanini Hola, ese tren está circulando con demora acumulada, y pasará por Príncipe Pío en 10' aproximadamente, un saludo.",CercaniasMadrid,1633961567245987841,,"@CercaniasMadridbuenos días, ha desaparecido el tren que pasaba a las 23:30 en príncipe Pío hacia pozuelo. Va a pasar?"
2023-03-09 22:33:33+00:00,1633959232059084801,"@Vazzzquez_12 Hola, tienes el próximo en 20' un saludo.",CercaniasMadrid,1633958559909048321,,
2023-03-09 20:39:51+00:00,1633930618894712833,"@maria33720978 Hola de nuevo, tienes el siguiente tren en 3' aproximadamente, un saludo.",CercaniasMadrid,1633930172935069697,,"#MadC4Subsanada la incidencia de la infraestructura, los trenes recuperan paulatinamente sus frecuencias de paso."
2023-03-09 20:37:14+00:00,1633929963635359744,"@maria33720978 Hola, si nos facilitas tu trayecto completo, podremos ampliarte información, un saludo.",CercaniasMadrid,1633929385836265476,,"#MadC4Subsanada la incidencia de la infraestructura, los trenes recuperan paulatinamente sus frecuencias de paso."
2023-03-09 19:43:18+00:00,1633916389546401800,"@_UnaPejeLagarta Hola, el tren está próximo a efectuar su salida de la estación. Un saludo.",CercaniasMadrid,1633915002787708937,,"@CercaniasMadridbuenas noches.  Cuándo pasa por Nuevos Ministerios el próximo tren dirección delicias? 
Gracias"
2023-03-09 19:33:06+00:00,1633913820669259776,"@iidealismo Hola, en 15' aproximadamente. Un saludo.",CercaniasMadrid,1633912584951701507,,cuando pasa el siguiente tren por nuevos destino guadalajara???@CercaniasMadrid
2023-03-09 19:31:43+00:00,1633913474345467905,"@Miguel22222240 Hola de nuevo, así se hará, un saludo.",CercaniasMadrid,1633912947691880448,,Graficos de las series 100 de alpinos suizos y 442 del Ferrocarril Eléctrico del Guadarrama fabricados y motorizados por#ABBen su origen. Actual linea#MadC9de@CercaniasMadrid@Renfe.
2023-03-09 19:30:23+00:00,1633913139203801090,"@Miguel22222240 Hola Miguel Ángel, te etiquetaremos a ti en el caso de ser publicadas, un saludo.",CercaniasMadrid,1633912295368654852,,Graficos de las series 100 de alpinos suizos y 442 del Ferrocarril Eléctrico del Guadarrama fabricados y motorizados por#ABBen su origen. Actual linea#MadC9de@CercaniasMadrid@Renfe.
2023-03-09 19:22:39+00:00,1633911191570460673,"@Miguel22222240 Gracias Miguel Ángel, te etiquetaremos si se publican, un saludo.",CercaniasMadrid,1633910186795466754,,Graficos de las series 100 de alpinos suizos y 442 del Ferrocarril Eléctrico del Guadarrama fabricados y motorizados por#ABBen su origen. Actual linea#MadC9de@CercaniasMadrid@Renfe.
2023-03-09 19:19:14+00:00,1633910330903482379,"@ijmartinezfdez Gracias Ignacio, tomamos nota.",CercaniasMadrid,1633909201805164583,,Graficos de las series 100 de alpinos suizos y 442 del Ferrocarril Eléctrico del Guadarrama fabricados y motorizados por#ABBen su origen. Actual linea#MadC9de@CercaniasMadrid@Renfe.
2023-03-09 19:08:59+00:00,1633907752589246503,"@belenspolita Hola, tienes el próximo tren en 10' aproximadamente, un saludo.",CercaniasMadrid,1633906930379833378,,"@CercaniasMadridbuenas tardes, próximo tren por delicias sentido p Pío? El de las 20:08 no está anunciado.."
2023-03-09 18:56:42+00:00,1633904660900659213,"@anabelperz76 Hola, en 5' tienes el próximo tren destino Alcalá, el de Guadalajara lo tienes en 28', un saludo.",CercaniasMadrid,1633903766805069839,,"Hola@CercaniasMadrid, ¿a qué hora tiene previsto pasar el próximo tren destino Guadalajara por Ramon y Cajal? ¿Y el de Alcalá de Henares?"
2023-03-09 18:23:17+00:00,1633896253959356433,"@pelirrojacos Hola, el tren está próximo a efectuar su entrada en la estación. Un saludo.",CercaniasMadrid,1633895618417442820,,@CercaniasMadridcuando sale el tren dirección aranjuez de atocha?
2023-03-09 18:20:33+00:00,1633895565430800386,@beix_91 Si nos indicas qué trayecto deseas realizar podemos ampliarte información.,CercaniasMadrid,1633894017866842118,,@CercaniasMadridalguien me puede explicar porque un tren con dirección parla acaba de hacer parada en sol???🧐 NO SE SUPONE QUE ESTA CERRADA Y NO EFECTUAN PARADAS LOS TRENES?? O es que nos estáis vacilando todos los días y funciona estupendamente!!! 😵‍💫😵‍💫😵‍💫
2023-03-09 18:10:19+00:00,1633892988911796226,"@beix_91 La estación de Sol está operativa, cuando se ha cerrado por algún motivo se ha informado a través de nuestro perfil de Twitter, megafonía en trenes y estaciones, la App y el sistema de avisos en tiempo real. Un saludo.",CercaniasMadrid,1633891982324973568,,@CercaniasMadridalguien me puede explicar porque un tren con dirección parla acaba de hacer parada en sol???🧐 NO SE SUPONE QUE ESTA CERRADA Y NO EFECTUAN PARADAS LOS TRENES?? O es que nos estáis vacilando todos los días y funciona estupendamente!!! 😵‍💫😵‍💫😵‍💫
