Datetime,Tweet_Id,Text,Username,Reply_to,Hashtags,original
2023-04-07 18:17:41+00:00,1644404090359758848,"@marianoparla Hola Mariano, el procedimiento que te han indicado es correcto. Disculpa las molestias. Un saludo.",CercaniasMadrid,1644401337176670213,,"Hola@CercaniasMadrid. Tengo un abono recurrente “impreso” en la tarjeta personalizada (el QR deja de funcionar). He perdido la tarjeta y quiero reimprimir mi abono. Me indican que no es posible, que me compre uno nuevo y me hacen pagar un sencillo. Quien me puede resolver esto"
2023-04-07 17:01:50+00:00,1644385004351258653,"@rafafdez70 Hola Rafael, las vías se asignan nada más llegar a la estación, por ello te recomendamos que esté atento a megafonía y a paneles luminosos, un saludo.",CercaniasMadrid,1644384336559341587,,"@CercaniasMadridpor qué vía sale el tren de las 19.04, destino Aranjuez en la estación de Atocha?"
2023-04-07 16:06:21+00:00,1644371040007593987,"@belg97023 Buenas tardes, en estos momentos, el tren efectuó salida de la estación y salió de la vía 5. Un saludo.",CercaniasMadrid,1644367117540532227,,@CercaniasMadridhola cuál es la vía que va a arajuez desde atocha
2023-04-07 14:48:23+00:00,1644351420265644032,"@Kopnicc Hola, funcionan en su horario programado. Un saludo.",CercaniasMadrid,1644350286998257664,,"#MadC4#MadC5Debido a una incidencia en la infraestructura de la estación de Villaverde Alto, los trenes están sufriendo retenciones y demoras en ambos sentidos."
2023-04-07 14:02:06+00:00,1644339770636509186,"¡No tires tu tarjeta +Renfe&amp;tú! ❌ Es reutilizable. Utilízala para cargar tu abono gratuito del segundo cuatrimestre de 2023.

Si no la tienes, cómprala en taquilla o en las máquinas autoventa, valida tu viaje al inicio y final, y guárdala para usarla siempre en Cercanías 🚉. https://t.co/vW555DoMoJ",CercaniasMadrid,None,,
2023-04-07 14:02:06+00:00,1644339770636509186,"¡No tires tu tarjeta +Renfe&amp;tú! ❌ Es reutilizable. Utilízala para cargar tu abono gratuito del segundo cuatrimestre de 2023.

Si no la tienes, cómprala en taquilla o en las máquinas autoventa, valida tu viaje al inicio y final, y guárdala para usarla siempre en Cercanías 🚉. https://t.co/vW555DoMoJ",CercaniasMadrid,None,,
2023-04-07 13:22:45+00:00,1644329867905835010,"@gami74011729 Hola, sí, los trenes circulan en su horario programado para el día de hoy. Un saludo.",CercaniasMadrid,1644328638685298688,,@CercaniasMadridcirculan con normalidad los trenes#MadC4de Alcobendas dirección Chamartín?
2023-04-07 10:38:51+00:00,1644288621887868929,"@alxgrca_ Buenos días, comprobamos que a las 12:50h aproximadamente efectuará su entrada en dicha estación. Un saludo.",CercaniasMadrid,1644288066503294976,,Hola@CercaniasMadridcuando es el próximo tren destino Humanes/Fuenlabrada que pasa por laguna
2023-04-07 09:55:23+00:00,1644277683621175298,"@Yoi_Walker Buenos días, los trenes con destino El Escorial efectúan parada en la estación de Atocha, puedes consultar los horarios y las frecuencias de los trenes en el siguiente enlace: https://t.co/QWmkt46JSl
Un saludo.",CercaniasMadrid,1644276960682442752,,"📢 Recuerda:  
Obras en la infraestructura entre Nuevos Ministerios y Chamartín por el túnel de Sol.

🔴 Líneas afectadas: C3, C3a, C4, C4a y C4b. Resto de líneas realizan su recorrido habitual.

➡️ Plan Alternativo de Transporte:bit.ly/3H1rf8Z#ChamartínMásCerca"
2023-04-07 09:07:15+00:00,1644265571322671107,@alba_mei Comprobamos que dicho tren efectuará su entrada en dicha estación a las 11:29h aproximadamente. Un saludo.,CercaniasMadrid,1644265044232876032,,"@CercaniasMadridcuando va a pasar un tren hacia el Escorial por Atocha? Es que no me fio de los horarios oficiales, que luego nunca cumplís"
