Datetime,Tweet_Id,Text,Username,Reply_to,Hashtags,original
2023-05-02 18:33:43+00:00,1653467822792613888,"@FER16FERNANDEZ Hola, en menos de 2'. Un saludo y buena tarde.",CercaniasMadrid,1653466139203125255,,@CercaniasMadridsabéis cuando va a pasar por Atocha un tren dirección parla ?
2023-05-02 16:02:39+00:00,1653429805214302211,"@rocio_ure Hola de nuevo, si te refieres al tren programado a las 18:03h, efectuará su entrada en la estación en menos de 5'. Saludos.",CercaniasMadrid,1653428286964350980,,
2023-05-02 15:36:16+00:00,1653423165899407373,"@alvxrorenfe Hola, sí. El tren está próximo a efectuar su entrada en vía 6. Un saludo.",CercaniasMadrid,1653422663727980547,,@CercaniasMadridBuenas! Va a ser el tren “SIN SERVICIO” que indica la vía 6 en Atocha en su cartelera aquel que va a ir dirección Aranjuez?
2023-05-02 15:35:54+00:00,1653423072089702401,"@joseadrian_DC2 Hola, comprobamos que el tren ha realizado una parada técnica y está próximo a efectuar su salida de la estación. Un saludo y disculpa la espera.",CercaniasMadrid,1653420468454424576,,
2023-05-02 12:58:30+00:00,1653383464312348673,"@unaxmiia Hola, comprobamos que el tren ha realizado una parada técnica y está próximo a efectuar su salida de la estación. Un saludo y disculpa la espera.",CercaniasMadrid,1653382518656081920,,@CercaniasMadridque está pasando con el tren que hay parado en Entrevías dirección atocha???? Necesito llegar al trabajo por dioooooos
2023-05-02 09:09:00+00:00,1653325706607165441,"¿Hoy tienes el día libre? 🙂 Tenemos un plan para ti: disfruta de Cercedilla, Puerto de Navacerrada y Cotos 🌻 🌳.

Tienes que reservar plaza antes de viajar. Si decides no ir, anula ❌.
✅ Animales domésticos y bicicletas autorizados.
¡Reserva y viaja!
https://t.co/GdmW6maRsl",CercaniasMadrid,None,,
2023-05-02 05:29:01+00:00,1653270345892216834,"@JOSEANGG2014 Buenos días, José Antonio. Muchas gracias por la información, ya hemos pasado el aviso al personal responsable. Disculpa las molestias ocasionadas. Un saludo.",CercaniasMadrid,1653269349413560324,,"Los títulos de transporte en Cercanías Madrid han cambiado y mucho. 
Desde los diferentes billetes (algunos hemos forrado carpetas con ellos 🤭) hasta las TSC actuales. 

¿Quieres descubrir su historia y evolución? ⬇️#ArchivoHistóricoFerroviario#Docutrenblog.renfe.com/un-recorrido-…"
