Datetime,Tweet_Id,Text,Username,Reply_to,Hashtags,original
2023-05-13 17:37:35+00:00,1657439963988873217,"@ManueelPolo Buenas tardes Manu, hemos comprobado que el tren efectuará entrada en la estación de Zarzaquemada en 5' aproximadamente. Un saludo.",CercaniasMadrid,1657439039828418561,,
2023-05-13 17:21:16+00:00,1657435858209783808,"@d_gazoo Hola de nuevo, damos aviso al personal responsable. Muchas gracias por avisarnos. Un saludo.",CercaniasMadrid,1657434846061379586,,"@CercaniasMadridhay gente fumando en el tren que va efectuar su paso por Puente Alcocer, dirección Humanes. Es irrespirable."
2023-05-13 16:44:12+00:00,1657426530010537985,"@d_gazoo Buenas tardes, ¿Nos puedes indicar a qué altura del tren te encuentras y composición del tren?. Un saludo.",CercaniasMadrid,1657425239066783750,,"@CercaniasMadridhay gente fumando en el tren que va efectuar su paso por Puente Alcocer, dirección Humanes. Es irrespirable."
2023-05-13 15:06:46+00:00,1657402007622131713,"@Carolin26297742 Hola Carolina, los trenes en estos momentos circulan sin incidencias. Saludos.",CercaniasMadrid,1657401586765709318,,@CercaniasMadridcomo circulan los trenes Parla dirección Atocha??
2023-05-13 13:49:33+00:00,1657382574396698626,"@ThroughThePoets Buenas tardes, hemos comprobado que el tren efectuará entrada en la estación en 6' aproximadamente. Un saludo.",CercaniasMadrid,1657381641210281984,,
2023-05-13 12:19:43+00:00,1657359967324712962,"@Evavi71 Hola Eva, en breve, el tren efectuará salida de la estación. Disculpa la espera. Un saludo.",CercaniasMadrid,1657358679266541569,,@CercaniasMadridq pasa con el tren de el escorial destino Madrid que no sale?
2023-05-13 11:23:04+00:00,1657345711585853440,@Evavi71 ¡De nada! Un saludo y buen día.,CercaniasMadrid,1657345367485165569,,"@CercaniasMadridbuenas tardes, me gustaría saber si el tren de el escorial destino chamartín de las 14:12 mantiene su horario"
2023-05-13 11:22:00+00:00,1657345444073164804,"@pelirrojacos Hola, en menos de 3' efectuará su entrada en la estación el siguiente tren con destino Aeropuerto T4. Un saludo.",CercaniasMadrid,1657344126344413184,,"@CercaniasMadridhola, cuando pasa un tren con dirección sol por atocha?"
2023-05-13 11:21:05+00:00,1657345211956117510,"@Evavi71 Hola Eva, sí, en estos momentos está previsto que dicho tren preste servicio a su hora establecida. Un saludo.",CercaniasMadrid,1657344622639607809,,"@CercaniasMadridbuenas tardes, me gustaría saber si el tren de el escorial destino chamartín de las 14:12 mantiene su horario"
2023-05-13 10:14:51+00:00,1657328543624298498,"@TaamaraSGarcia Hola, algunos trenes circulan con demora, pero están realizando su recorrido habitual. Un saludo.",CercaniasMadrid,1657325770274996226,,@CercaniasMadridbuenos días. Circula con demoras la línea C3 destino atocha desde Aranjuez? Gracias
2023-05-13 10:14:10+00:00,1657328375101358080,"@paulamgr_02 Hola, comprobamos que el tren ha efectuado su paso por la estación a los pocos minutos de escribirnos. Un saludo.",CercaniasMadrid,1657318908859228162,,"@CercaniasMadridme gustaría saber cuándo pasará por la estación de Villaverde Bajo, algún tren de la línea C3 dirección Aranjuez"
2023-05-13 09:24:12+00:00,1657315796706553857,"@noe93rckhh De acuerdo, pasamos aviso al personal correspondiente para que acuda a la mayor brevedad posible. Buen día, gracias por informarnos.",CercaniasMadrid,1657315362948382721,,"@CercaniasMadridpor favor, hay un baño averiado en el primer vagón del tren dirección Parla (C-4) que pasa ahora mismo por Atocha (11:20), q está dejando un olor insoportable en todo el vagón."
2023-05-13 09:20:20+00:00,1657314827100991488,"@itu_quetal De acuerdo, pasamos aviso al personal correspondiente para que compruebe el correcto funcionamiento del sistema de información en dicho tren. Buen día.",CercaniasMadrid,1657313674711777280,,"@CercaniasMadridestamos parados en Atocha en un tren destino nuevos ministerios hace más de cinco minutos y en los paneles interiores poner parla, podéis aclararlo por megafonía?"
2023-05-13 09:18:39+00:00,1657314400032677888,"@rebeca202185940 Hola, comprobamos que el tren efectuó su entrada en la estación en el momento en que nos escribiste. Un saludo.",CercaniasMadrid,1657282829598834688,,@CercaniasMadridque pasa en Parla lleva media hora sin pasar un tren.
2023-05-13 09:18:18+00:00,1657314314049540100,"@Lorenita_1991 Hola, comprobamos que el tren efectuó su entrada en la estación en el momento en que nos escribiste. Un saludo.",CercaniasMadrid,1657285124252221442,,@CercaniasMadridcuando pasa el próximo dirección alcala de henares o Guadalajara por la estacion de vicalvaro??
2023-05-13 09:17:25+00:00,1657314092137283585,"@rebeca202185940 Hola, comprobamos que el tren efectuó su entrada en la estación en el momento en que nos escribiste. Un saludo.",CercaniasMadrid,1657283379023192066,,@CercaniasMadridenserio cuando va a pasar un tren por Parla???
2023-05-13 09:12:33+00:00,1657312868017090562,"@pelirrojacos Hola, algunos trenes circulan con demora, pero siguiendo su recorrido habitual. Un saludo y buena tarde.",CercaniasMadrid,1657283579527798786,,"@CercaniasMadridbuenos dias, querria saber si seguis con retrasos de trenes en la c3 dirección madrid"
2023-05-13 09:08:52+00:00,1657311940111220737,"@VittaLaVitta Hola, se ha informado de ello a través de la app y el sistema de avisos en tiempo real. Un saludo.",CercaniasMadrid,1657279871926542339,,@CercaniasMadridestoy apuntada al servicio de app de aviso y de esto no han avisado 😡 C3 rota otra vez
2023-05-13 09:05:27+00:00,1657311081759383553,"@GIJACHONTE Hola, el tren se encuentra próximo a efectuar su salida de la estación. Un saludo.",CercaniasMadrid,1657307810542022656,,@CercaniasMadridsobre qué hora tiene previsto el paso por Ciempozuelos de tren dirección atocha? Muchas gracias
2023-05-13 06:23:22+00:00,1657270290458595328,"@Quintanilla440 Hola, el tren se encuentra próximo a efectuar su salida de la estación. Un saludo.",CercaniasMadrid,1657265518699479040,,@CercaniasMadridcuando pasa el tren hacia nuevos ministerios por las margaritas?
2023-05-13 05:44:16+00:00,1657260452399796225,@damaval28 El tren llegará en 5' aproximadamente. Un saludo.,CercaniasMadrid,1657259848042463232,,"@CercaniasMadridcuando va a venir el tren de parla hacia nuevos ministerios, no pone nada en los paneles ni dan ninguna información... La gente trabaja también los sábados..."
2023-05-13 05:33:38+00:00,1657257774445723650,"@_TheKender Hola, el tren llegará en 10' aproximadamente. Un saludo y disculpa la espera.",CercaniasMadrid,1657256257860825090,,
2023-05-13 05:23:00+00:00,1657255099016544257,"@7delta2 De acuerdo, comprobamos que el tren efectuará su entrada en la estación en menos de 2'. Un saludo.",CercaniasMadrid,1657247414753869825,,@CercaniasMadridhay alguna avería?
2023-05-13 05:21:56+00:00,1657254829561901056,"@armando_gtf De acuerdo, comprobamos que el tren ha efectuado su paso por la estación hace menos de 2', el siguiente llegará en 10' aproximadamente. Un saludo y disculpa la espera Armando.",CercaniasMadrid,1657248062790590464,,@CercaniasMadridque esta pasando en la C4???
2023-05-13 05:19:10+00:00,1657254134062501888,"@sallychinaski Hola, el tren llegará en 6' aproximadamente. Un saludo y disculpa la espera Sara.",CercaniasMadrid,1657250768569659392,,@CercaniasMadrid¿a qué hora sale el siguiente desde Aranjuez?
2023-05-13 05:18:17+00:00,1657253910078275585,"@elenycc Hola, comprobamos que el tren efectuó su entrada en la estación en el momento en que nos escribiste. Un saludo.",CercaniasMadrid,1657250813050224640,,@CercaniasMadridhola a qué hora saldrá el tren de parla destino nuevos ministerios?
2023-05-13 05:16:10+00:00,1657253378290745346,"@nosi941 Hola, el tren llegará en 7' aproximadamente. Un saludo y disculpa la espera.",CercaniasMadrid,1657252576830554113,,@CercaniasMadrida que hora va a salir el proximo tren hacia madrid... En la c3 desde aranjuez?
2023-05-13 04:52:23+00:00,1657247394944221184,"@megara_81 Buenos días, el tren está próximo a efectuar su salida de vía 2. Un saludo.",CercaniasMadrid,1657244232480968704,,"¿Conoces el catálogo de actividades escolares de Cercanías Madrid? 
2023 viene cargado de actividades como Trenes del Conocimiento 🧠, Trenes del Entorno Natural 🏔️ y Trenes de la Cultura 🚂. 
Elige el tuyo y ¡a disfrutar!

➕ Info:bit.ly/41gJCOm"
2023-05-13 04:51:27+00:00,1657247157089366019,"@7delta2 Hola, si nos indicas qué trayecto vas a realizar podemos ampliarte información.",CercaniasMadrid,1657245815151161344,,@CercaniasMadridhay alguna avería?
2023-05-13 04:49:20+00:00,1657246627499786241,@armando_gtf Hola ¿Qué trayecto vas a realizar?,CercaniasMadrid,1657243963697381377,,@CercaniasMadridque esta pasando en la C4???
2023-05-13 04:48:58+00:00,1657246533333528576,@laya2978 Hola ¿En qué estación te encuentras?,CercaniasMadrid,1657244535330578432,,"@CercaniasMadridla demora que hay en la C4 destino parla, de cuánto tiempo es?"
